"Player Name","Week","RUATT","RUYD","RUTD","RECPT","REYD","RETD","FPTS"
"Jerick Mckinnon","4","2","1","0","1","1","0","0"
"Jerick Mckinnon","3","7","20","0","0","0","0","2"
"Jerick Mckinnon","2","4","12","0","2","4","1","7"
"Jerick Mckinnon","1","4","22","0","3","27","0","4"
"Khalil Herbert","13","10","50","0","1","1","0","5"
"Khalil Herbert","12","5","31","0","0","0","0","3"
"Khalil Herbert","11","6","7","0","2","4","0","0"
"Khalil Herbert","10","10","57","0","0","0","0","5"
"Khalil Herbert","9","7","23","0","0","0","0","2"
"Khalil Herbert","8","16","99","1","0","0","0","15"
"Khalil Herbert","7","12","62","0","1","25","1","14"
"Khalil Herbert","6","7","74","0","0","0","0","7"
"Khalil Herbert","5","4","11","0","0","0","0","1"
"Khalil Herbert","4","19","77","0","1","24","0","9"
"Khalil Herbert","3","20","157","2","2","12","0","28"
"Khalil Herbert","2","4","38","0","1","3","0","3"
"Khalil Herbert","1","9","45","1","1","2","0","10"
"Tank Bigsby","12","15","63","0","4","1","0","0"
"Tank Bigsby","11","18","110","2","2","18","0","0"
"Tank Bigsby","10","23","121","0","2","20","0","0"
"Tank Bigsby","9","13","89","1","1","9","0","0"
"Tank Bigsby","8","11","63","1","6","37","0","0"
"Tank Bigsby","7","20","179","2","0","0","0","0"
"Tank Bigsby","6","10","19","0","2","10","0","0"
"Tank Bigsby","5","12","45","0","4","18","0","0"
"Tank Bigsby","4","19","44","1","2","0","0","0"
"Tank Bigsby","3","9","39","0","2","38","0","0"
"Tank Bigsby","2","13","51","1","4","29","0","0"
"Tank Bigsby","1","16","147","2","1","2","0","0"
"Clyde Edwardshelaire","10","2","9","0","0","0","0","0"
"Clyde Edwardshelaire","9","0","0","0","0","0","0","0"
"Clyde Edwardshelaire","8","4","5","0","1","14","0","1"
"Clyde Edwardshelaire","7","6","32","1","0","0","0","9"
"Clyde Edwardshelaire","6","9","33","0","0","0","0","3"
"Clyde Edwardshelaire","5","9","15","0","3","20","0","3"
"Clyde Edwardshelaire","4","19","92","1","1","2","1","21"
"Clyde Edwardshelaire","3","7","0","1","5","39","0","9"
"Clyde Edwardshelaire","2","8","74","0","4","44","0","11"
"Clyde Edwardshelaire","1","7","42","0","3","32","2","19"
"Isiah Pacheco","17","8","64","1","0","0","0","12"
"Isiah Pacheco","16","9","31","1","2","18","0","10"
"Isiah Pacheco","15","14","58","0","1","32","0","8"
"Isiah Pacheco","14","15","86","0","1","11","0","7"
"Isiah Pacheco","13","13","70","0","3","23","0","9"
"Isiah Pacheco","12","14","66","1","2","16","0","13"
"Isiah Pacheco","11","22","69","1","1","17","0","13"
"Isiah Pacheco","10","15","107","0","0","0","0","10"
"Isiah Pacheco","9","16","82","0","0","0","0","6"
"Isiah Pacheco","8","5","5","0","1","4","0","0"
"Isiah Pacheco","7","8","43","0","0","0","0","4"
"Isiah Pacheco","6","2","9","0","2","9","0","0"
"Isiah Pacheco","5","1","0","0","0","0","0","0"
"Isiah Pacheco","4","11","63","0","0","0","0","6"
"Isiah Pacheco","3","3","9","0","0","0","0","0"
"Isiah Pacheco","2","2","6","0","0","0","0","0"
"Isiah Pacheco","1","12","62","1","0","0","0","12"
"Aj Dillon","17","9","33","0","0","0","0","3"
"Aj Dillon","16","12","41","1","0","0","0","10"
"Aj Dillon","15","11","36","1","2","12","0","10"
"Aj Dillon","14","11","36","2","3","35","0","18"
"Aj Dillon","13","18","93","1","3","26","0","17"
"Aj Dillon","12","8","64","1","3","24","0","14"
"Aj Dillon","11","6","13","0","1","10","0","2"
"Aj Dillon","10","13","65","0","0","0","0","6"
"Aj Dillon","9","11","34","0","2","10","0","4"
"Aj Dillon","8","10","54","0","1","9","0","5"
"Aj Dillon","7","4","15","0","0","0","0","1"
"Aj Dillon","6","10","41","0","4","11","0","5"
"Aj Dillon","5","6","34","0","0","0","0","3"
"Aj Dillon","4","17","73","0","1","11","0","8"
"Aj Dillon","3","12","32","0","2","6","0","3"
"Aj Dillon","2","18","61","0","1","6","0","6"
"Aj Dillon","1","10","45","1","5","46","0","14"
"Javonte Williams","4","10","28","0","1","1","0","2"
"Javonte Williams","3","15","58","0","3","2","0","5"
"Javonte Williams","2","15","75","0","1","10","0","8"
"Javonte Williams","1","7","43","0","11","65","0","8"
"Tyler Allgeier","17","24","135","0","0","0","0","13"
"Tyler Allgeier","16","20","83","1","1","12","0","15"
"Tyler Allgeier","15","18","74","0","4","43","0","11"
"Tyler Allgeier","14","17","139","1","1","3","0","21"
"Tyler Allgeier","13","10","52","0","0","0","0","5"
"Tyler Allgeier","12","11","54","0","0","0","0","5"
"Tyler Allgeier","11","8","55","0","1","9","0","5"
"Tyler Allgeier","10","8","20","0","3","17","0","2"
"Tyler Allgeier","9","10","99","0","1","24","0","11"
"Tyler Allgeier","8","14","39","0","3","46","1","13"
"Tyler Allgeier","7","16","50","1","0","0","0","11"
"Tyler Allgeier","6","15","51","0","0","0","0","5"
"Tyler Allgeier","5","13","45","0","0","0","0","4"
"Tyler Allgeier","4","10","84","0","1","20","0","10"
"Tyler Allgeier","3","6","25","0","1","5","0","2"
"Tyler Allgeier","2","10","30","0","0","0","0","3"
"Tyler Allgeier","1","0","0","0","0","0","0","0"
"Bijan Robinson","12","29","179","2","0","0","0","0"
"Bijan Robinson","11","25","243","4","0","0","0","0"
"Bijan Robinson","10","12","29","0","0","0","0","0"
"Bijan Robinson","9","30","209","1","2","34","0","0"
"Bijan Robinson","8","24","140","1","1","41","1","0"
"Bijan Robinson","7","28","135","0","4","36","0","0"
"Bijan Robinson","6","22","130","2","2","15","0","0"
"Bijan Robinson","5","21","101","1","2","34","0","0"
"Bijan Robinson","4","16","103","2","1","22","0","0"
"Bijan Robinson","3","20","183","3","1","19","0","0"
"Bijan Robinson","2","21","57","1","3","73","0","0"
"Bijan Robinson","1","10","71","1","3","40","1","0"
"Jeff Wilson","17","16","72","0","2","2","0","7"
"Jeff Wilson","16","15","45","0","3","31","0","7"
"Jeff Wilson","15","9","37","1","1","3","0","9"
"Jeff Wilson","14","0","0","0","0","0","0","0"
"Jeff Wilson","13","4","26","0","0","0","0","2"
"Jeff Wilson","12","1","3","0","0","0","0","0"
"Jeff Wilson","11","13","39","1","1","13","0","10"
"Jeff Wilson","10","17","119","1","2","24","0","19"
"Jeff Wilson","9","9","51","0","3","21","1","13"
"Jeff Wilson","8","4","14","0","2","21","0","3"
"Jeff Wilson","7","7","54","0","0","0","0","5"
"Jeff Wilson","6","7","25","0","0","0","0","0"
"Jeff Wilson","5","17","120","1","1","12","0","19"
"Jeff Wilson","4","18","74","1","0","0","0","13"
"Jeff Wilson","3","12","75","0","3","31","0","8"
"Jeff Wilson","2","18","84","0","2","19","0","9"
"Jeff Wilson","1","9","22","0","2","8","0","2"
"Keaontay Ingram","17","3","5","0","2","2","0","0"
"Keaontay Ingram","16","0","0","0","0","0","0","0"
"Keaontay Ingram","15","1","2","0","0","0","0","0"
"Keaontay Ingram","14","1","0","0","0","0","0","0"
"Keaontay Ingram","13","1","1","0","0","0","0","0"
"Keaontay Ingram","12","2","5","0","0","0","0","0"
"Keaontay Ingram","11","5","19","0","0","0","0","1"
"Keaontay Ingram","10","1","5","0","0","0","0","0"
"Keaontay Ingram","9","1","2","0","0","0","0","0"
"Keaontay Ingram","8","0","0","0","0","0","0","0"
"Keaontay Ingram","7","9","14","1","2","23","0","9"
"Keaontay Ingram","6","3","7","0","0","0","0","0"
"Keaontay Ingram","5","0","0","0","0","0","0","0"
"Keaontay Ingram","4","0","0","0","0","0","0","0"
"Keaontay Ingram","3","0","0","0","0","0","0","0"
"Keaontay Ingram","2","0","0","0","0","0","0","0"
"Keaontay Ingram","1","0","0","0","0","0","0","0"
"Devin Singletary","16","7","29","0","1","3","0","0"
"Devin Singletary","15","12","106","1","2","19","0","17"
"Devin Singletary","14","13","42","0","3","28","0","6"
"Devin Singletary","13","8","39","0","1","4","0","3"
"Devin Singletary","12","13","51","1","0","0","0","11"
"Devin Singletary","11","14","72","0","1","8","0","7"
"Devin Singletary","10","18","86","1","2","11","0","15"
"Devin Singletary","9","13","47","2","1","0","0","14"
"Devin Singletary","8","8","24","0","4","24","0","4"
"Devin Singletary","7","14","67","0","1","16","0","7"
"Devin Singletary","6","17","85","0","4","22","0","10"
"Devin Singletary","5","6","42","0","1","4","0","4"
"Devin Singletary","4","11","49","0","4","47","0","6"
"Devin Singletary","3","9","13","0","9","78","1","14"
"Devin Singletary","2","6","19","0","2","2","0","1"
"Devin Singletary","1","8","48","0","2","14","0","5"
"Zamir White","17","1","4","0","0","0","0","0"
"Zamir White","16","0","0","0","0","0","0","0"
"Zamir White","15","0","0","0","0","0","0","0"
"Zamir White","14","1","4","0","0","0","0","0"
"Zamir White","13","3","9","0","0","0","0","0"
"Zamir White","12","2","6","0","0","0","0","0"
"Zamir White","11","2","28","0","0","0","0","2"
"Zamir White","10","0","0","0","0","0","0","0"
"Zamir White","9","2","1","0","0","0","0","0"
"Zamir White","8","1","1","0","0","0","0","0"
"Zamir White","7","0","0","0","0","0","0","0"
"Zamir White","6","1","2","0","0","0","0","0"
"Zamir White","5","1","7","0","0","0","0","0"
"Zamir White","4","2","24","0","0","0","0","2"
"Zamir White","3","0","0","0","0","0","0","0"
"Zamir White","2","1","2","0","0","0","0","0"
"Zamir White","1","0","0","0","0","0","0","0"
"Jk Dobbins","11","0","0","0","0","0","0","0"
"Jk Dobbins","10","17","93","0","0","0","0","9"
"Jk Dobbins","9","12","59","0","0","0","0","5"
"Jk Dobbins","8","13","125","0","1","3","0","12"
"Jk Dobbins","7","15","120","1","0","0","0","18"
"Jk Dobbins","6","7","15","0","0","0","0","1"
"Jk Dobbins","5","8","44","0","0","0","0","4"
"Jk Dobbins","4","13","41","1","4","22","1","18"
"Jk Dobbins","3","7","23","0","2","17","0","3"
"Jk Dobbins","2","0","0","0","0","0","0","0"
"Jk Dobbins","1","0","0","0","0","0","0","0"
"Alexander Mattison","17","10","54","2","1","6","0","17"
"Alexander Mattison","16","8","38","0","1","7","0","3"
"Alexander Mattison","15","4","17","0","0","0","0","1"
"Alexander Mattison","14","2","1","0","0","0","0","0"
"Alexander Mattison","13","2","1","0","0","0","0","0"
"Alexander Mattison","12","3","14","1","2","4","0","7"
"Alexander Mattison","11","3","11","0","0","0","0","1"
"Alexander Mattison","10","2","0","0","1","8","0","0"
"Alexander Mattison","9","3","11","0","1","8","0","1"
"Alexander Mattison","8","2","1","0","1","0","0","0"
"Alexander Mattison","7","5","40","1","0","0","0","10"
"Alexander Mattison","6","1","3","0","0","0","0","0"
"Alexander Mattison","5","9","19","0","3","21","0","3"
"Alexander Mattison","4","3","3","0","1","15","1","7"
"Alexander Mattison","3","7","28","1","1","16","0","9"
"Alexander Mattison","2","2","8","0","3","6","0","0"
"Alexander Mattison","1","8","36","0","0","0","0","3"
"Rhamondre Stevenson","17","6","54","0","5","28","0","7"
"Rhamondre Stevenson","16","8","42","0","2","9","0","4"
"Rhamondre Stevenson","15","13","30","0","2","3","0","1"
"Rhamondre Stevenson","14","19","172","1","2","4","0","23"
"Rhamondre Stevenson","13","3","8","0","2","2","0","0"
"Rhamondre Stevenson","12","10","54","0","6","24","0","7"
"Rhamondre Stevenson","11","7","36","0","9","76","0","10"
"Rhamondre Stevenson","10","15","26","0","6","56","0","7"
"Rhamondre Stevenson","9","15","60","0","3","10","1","13"
"Rhamondre Stevenson","8","16","71","0","7","72","0","14"
"Rhamondre Stevenson","7","11","39","1","8","59","0","14"
"Rhamondre Stevenson","6","19","76","2","4","15","0","20"
"Rhamondre Stevenson","5","25","161","0","2","14","0","17"
"Rhamondre Stevenson","4","14","66","0","4","23","0","8"
"Rhamondre Stevenson","3","12","73","1","4","28","0","15"
"Rhamondre Stevenson","2","9","47","0","1","4","0","4"
"Rhamondre Stevenson","1","8","25","0","2","2","0","2"
"Dalvin Cook","17","11","37","0","1","0","0","1"
"Dalvin Cook","16","9","27","0","2","17","0","3"
"Dalvin Cook","15","14","64","0","3","13","0","7"
"Dalvin Cook","14","17","95","0","4","95","1","22"
"Dalvin Cook","13","15","23","1","1","13","0","7"
"Dalvin Cook","12","20","86","1","2","3","0","14"
"Dalvin Cook","11","22","42","0","4","14","0","5"
"Dalvin Cook","10","11","72","0","0","0","0","7"
"Dalvin Cook","9","14","119","1","3","27","0","19"
"Dalvin Cook","8","17","47","0","2","9","1","10"
"Dalvin Cook","7","20","111","1","5","30","0","20"
"Dalvin Cook","6","13","77","1","1","6","0","13"
"Dalvin Cook","5","18","94","2","2","27","0","23"
"Dalvin Cook","4","20","76","0","2","10","0","8"
"Dalvin Cook","3","17","96","1","0","0","0","13"
"Dalvin Cook","2","6","17","0","4","19","0","2"
"Dalvin Cook","1","20","90","0","3","18","0","10"
"Roschon Johnson","12","13","77","2","0","0","0","0"
"Roschon Johnson","11","7","34","0","0","0","0","0"
"Roschon Johnson","10","5","14","0","0","0","0","0"
"Roschon Johnson","9","7","62","1","0","0","0","0"
"Roschon Johnson","8","5","73","1","2","5","0","0"
"Roschon Johnson","7","11","71","0","0","0","0","0"
"Roschon Johnson","6","9","57","0","2","36","0","0"
"Roschon Johnson","5","6","20","0","2","21","0","0"
"Roschon Johnson","4","9","15","0","2","23","0","0"
"Roschon Johnson","3","11","81","0","3","23","1","0"
"Roschon Johnson","2","5","16","0","3","20","0","0"
"Roschon Johnson","1","5","34","1","0","0","0","0"
"Kendre Miller","13","17","82","1","2","1","0","0"
"Kendre Miller","12","15","72","2","1","12","0","0"
"Kendre Miller","11","10","41","1","2","14","0","0"
"Kendre Miller","10","21","138","1","1","10","0","0"
"Kendre Miller","9","21","158","1","1","5","0","0"
"Kendre Miller","8","12","120","1","1","1","0","0"
"Kendre Miller","7","29","153","2","1","18","0","0"
"Kendre Miller","6","22","104","2","1","17","0","0"
"Kendre Miller","5","18","88","1","2","5","0","0"
"Kendre Miller","4","13","136","2","1","3","0","0"
"Kendre Miller","3","17","142","1","1","10","0","0"
"Kendre Miller","2","13","56","1","1","21","0","0"
"Kendre Miller","1","8","52","1","1","1","0","0"
"Kenneth Gainwell","17","5","35","0","1","7","0","3"
"Kenneth Gainwell","16","0","0","0","2","17","0","1"
"Kenneth Gainwell","15","4","17","0","4","41","0","5"
"Kenneth Gainwell","14","3","5","0","2","9","0","0"
"Kenneth Gainwell","13","0","0","0","1","0","0","0"
"Kenneth Gainwell","12","3","15","0","3","38","0","4"
"Kenneth Gainwell","11","8","39","1","1","7","0","9"
"Kenneth Gainwell","10","1","0","0","0","0","0","0"
"Kenneth Gainwell","9","1","7","0","1","5","0","0"
"Kenneth Gainwell","8","4","22","1","3","16","0","9"
"Kenneth Gainwell","7","1","3","0","1","8","0","0"
"Kenneth Gainwell","6","5","25","0","0","0","0","2"
"Kenneth Gainwell","5","3","20","0","0","0","0","2"
"Kenneth Gainwell","4","5","19","1","1","2","0","7"
"Kenneth Gainwell","3","3","6","0","0","0","0","0"
"Kenneth Gainwell","2","2","7","0","1","11","0","1"
"Kenneth Gainwell","1","5","20","1","2","12","0","9"
"James Cook","16","9","45","0","2","6","0","4"
"James Cook","15","11","99","1","1","9","0","15"
"James Cook","14","5","34","0","2","5","1","9"
"James Cook","13","4","6","0","1","9","0","0"
"James Cook","12","14","64","0","6","41","0","10"
"James Cook","11","2","4","0","2","14","0","1"
"James Cook","10","11","86","0","0","0","0","8"
"James Cook","9","5","22","0","0","0","0","2"
"James Cook","8","4","15","0","2","18","0","2"
"James Cook","7","5","35","0","1","41","0","7"
"James Cook","6","2","8","0","0","0","0","0"
"James Cook","5","4","31","1","0","0","0","9"
"James Cook","4","0","0","0","0","0","0","0"
"James Cook","3","1","3","0","4","37","0","3"
"James Cook","2","11","53","0","0","0","0","5"
"James Cook","1","1","2","0","0","0","0","2"
"Leonard Fournette","17","0","0","0","1","4","0","0"
"Leonard Fournette","16","10","28","0","4","19","0","3"
"Leonard Fournette","15","20","72","0","9","90","0","16"
"Leonard Fournette","14","10","44","0","4","30","0","7"
"Leonard Fournette","13","4","13","0","6","33","0","4"
"Leonard Fournette","12","10","49","0","6","32","0","7"
"Leonard Fournette","11","0","0","0","0","0","0","0"
"Leonard Fournette","10","14","57","1","1","1","0","9"
"Leonard Fournette","9","9","19","0","5","41","0","5"
"Leonard Fournette","8","9","24","1","3","34","0","11"
"Leonard Fournette","7","8","19","0","2","7","0","1"
"Leonard Fournette","6","21","63","0","6","38","1","15"
"Leonard Fournette","5","14","56","1","10","83","1","25"
"Leonard Fournette","4","3","3","0","7","57","1","11"
"Leonard Fournette","3","12","35","0","5","35","0","6"
"Leonard Fournette","2","24","65","0","2","9","0","6"
"Leonard Fournette","1","21","127","0","2","10","0","13"
"Deuce Vaughn","13","26","130","1","2","30","0","0"
"Deuce Vaughn","12","25","147","1","2","82","0","0"
"Deuce Vaughn","11","22","67","1","0","0","0","0"
"Deuce Vaughn","10","25","106","0","8","50","1","0"
"Deuce Vaughn","9","19","73","0","7","86","1","0"
"Deuce Vaughn","8","22","158","1","4","18","1","0"
"Deuce Vaughn","7","12","83","1","4","38","0","0"
"Deuce Vaughn","6","10","23","0","2","14","0","0"
"Deuce Vaughn","5","23","170","0","1","11","0","0"
"Deuce Vaughn","4","25","116","0","2","13","0","0"
"Deuce Vaughn","3","20","81","0","8","30","0","0"
"Deuce Vaughn","2","24","145","2","1","4","0","0"
"Deuce Vaughn","1","18","126","1","1","2","0","0"
"Devon Achane","10","38","215","2","0","0","0","0"
"Devon Achane","9","16","122","2","3","1","1","0"
"Devon Achane","8","25","138","0","7","41","1","0"
"Devon Achane","7","20","99","1","7","57","0","0"
"Devon Achane","6","16","62","0","4","5","0","0"
"Devon Achane","5","16","111","0","6","21","0","0"
"Devon Achane","4","19","159","1","3","15","0","0"
"Devon Achane","3","18","88","0","4","42","1","0"
"Devon Achane","2","10","66","1","1","5","0","0"
"Devon Achane","1","18","42","1","1","9","0","0"
